Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Paperless Billing,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Contract_Month-to-month,Contract_One year,Contract_Two year,Payment Method_Bank transfer (automatic),Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Zip Code_enc,City_enc
0,0,0,0,0.4305555555555555,1,0,0,0,1,1,0,0,1,0.36626746506986024,0.19754628776713343,1,0.7684210526315789,0.20685053380782914,1,0,0,1,0,0,0,0,1,0,0.75,0.25
0,0,1,1,0.4444444444444444,1,0,1,1,0,0,0,1,1,0.7210578842315369,0.34817727523949893,0,0.7894736842105263,0.15991992882562278,0,1,0,0,1,0,0,0,1,0,0.0,0.0
1,0,1,1,0.19444444444444442,1,0,0,0,0,0,0,1,1,0.622255489021956,0.1327376565954311,0,0.43157894736842106,0.12455516014234869,0,1,0,1,0,0,1,0,0,0,0.4,0.26
1,1,1,1,0.9027777777777777,1,1,0,1,1,0,1,1,1,0.8872255489021956,0.8114752210759029,0,0.28421052631578947,0.9359430604982205,0,1,0,0,1,0,0,0,1,0,0.0,0.0
1,1,1,0,0.3611111111111111,1,0,0,0,1,0,0,1,0,0.42065868263473055,0.1839305453205601,0,0.6631578947368422,0.11098754448398573,1,0,0,0,1,0,0,0,0,1,0.25,0.2222222222222222
0,0,0,1,0.013888888888888888,1,0,0,0,1,0,0,0,1,0.312375249500998,0.0057399134119381,0,0.46315789473684205,0.7384341637010675,1,0,0,1,0,0,0,0,1,0,0.3333333333333333,0.2
1,1,0,0,0.5277777777777778,1,0,1,1,0,0,0,0,1,0.3852295409181637,0.25914816691230663,1,0.736842105263158,0.2462188612099644,1,0,0,1,0,0,0,1,0,0,0.25,0.25
1,0,1,0,0.6805555555555555,1,1,1,1,1,1,0,1,0,0.8792415169660679,0.5957938006632278,0,0.5473684210526315,0.8774466192170819,0,1,0,0,0,1,0,1,0,0,0.75,0.75
0,0,0,0,0.4444444444444444,1,1,0,0,0,0,0,1,1,0.6696606786427146,0.3067773581429625,0,0.2210526315789474,0.08451957295373658,0,1,0,1,0,0,1,0,0,0,0.25,0.25
0,0,0,0,0.3055555555555555,1,1,0,0,0,0,1,1,1,0.7639720558882235,0.24900976418570378,0,0.5894736842105264,0.3838967971530248,0,1,0,1,0,0,0,0,1,0,0.25,0.38461538461538464
0,0,0,0,0.6527777777777778,1,1,1,1,0,0,1,0,0,0.7609780439121756,0.5222745486366988,0,0.6421052631578947,0.671485765124555,0,1,0,0,1,0,1,0,0,0,0.4,0.3157894736842105
0,0,0,0,0.8055555555555555,1,0,0,1,1,1,1,0,0,0.5144710578842315,0.4662110814296242,0,0.5578947368421052,0.5495996441281138,1,0,0,0,0,1,1,0,0,0,0.3333333333333333,0.3333333333333333
1,0,1,0,0.8472222222222222,1,0,0,0,1,1,1,1,1,0.5513972055888223,0.5315090733235078,0,0.5578947368421052,0.9559608540925265,1,0,0,0,0,1,1,0,0,0,0.0,0.0
0,0,0,0,0.1388888888888889,1,0,0,0,0,0,0,0,0,0.5149700598802396,0.08468819086219603,0,0.7684210526315789,0.4359430604982206,0,1,0,1,0,0,0,0,0,1,0.0,0.0
0,0,1,1,1.0,1,1,1,1,0,1,0,1,1,0.7904191616766467,0.8050386882829773,0,0.43157894736842106,0.4561832740213523,0,1,0,0,0,1,0,1,0,0,0.25,0.25
0,1,1,0,0.5694444444444444,1,1,1,0,1,0,0,0,1,0.6506986027944113,0.376928656963891,1,0.6947368421052631,0.6654804270462632,0,1,0,1,0,0,1,0,0,0,0.25,0.25
1,0,1,0,0.6527777777777778,1,1,-1,-1,-1,-1,-1,-1,0,0.08333333333333331,0.14402749631540163,0,0.4421052631578947,0.08429715302491103,0,0,1,0,1,0,0,0,1,0,0.0,0.0
1,1,0,0,0.05555555555555555,1,1,0,0,0,0,0,0,1,0.5578842315369261,0.033904062269712605,0,0.47368421052631576,0.46485765124555156,0,1,0,1,0,0,0,0,1,0,0.25,0.25
1,0,1,0,0.027777777777777776,1,0,1,0,0,0,0,1,1,0.4351297405189621,0.013022752394988948,0,0.30526315789473685,0.8369661921708184,1,0,0,1,0,0,0,0,0,1,0.0,0.0
0,0,0,0,0.15277777777777776,1,0,0,0,0,1,0,0,1,0.5518962075848304,0.10665185151068535,1,0.6421052631578947,0.36276690391459065,0,1,0,1,0,0,0,0,1,0,0.75,0.75
0,0,0,0,0.6388888888888888,1,0,-1,-1,-1,-1,-1,-1,0,0.0064870259481037695,0.10456775055268977,0,0.5157894736842106,0.17193060498220636,0,0,1,0,0,1,0,1,0,0,0.4,0.4
1,0,0,0,0.041666666666666664,1,0,1,0,0,0,0,0,1,0.558882235528942,0.02690332535003685,0,0.5578947368421052,0.6943950177935941,0,1,0,1,0,0,0,0,1,0,0.5,0.4444444444444444
0,0,1,0,1.0,1,1,1,1,1,1,1,1,1,0.9680638722554891,0.9701202100221077,0,0.5578947368421052,0.8645462633451956,0,1,0,0,0,1,0,0,1,0,0.3333333333333333,0.2875
1,0,1,0,0.611111111111111,1,1,0,0,0,0,1,1,1,0.7739520958083832,0.502498618275608,1,0.8631578947368421,0.8013790035587188,0,1,0,1,0,0,0,0,1,0,0.4,0.3
0,1,0,0,0.20833333333333331,1,1,0,0,0,0,0,0,1,0.5553892215568863,0.13056144067796613,1,0.7894736842105263,0.567170818505338,0,1,0,1,0,0,0,1,0,0,0.3333333333333333,0.3333333333333333
1,0,0,0,0.4861111111111111,1,0,-1,-1,-1,-1,-1,-1,0,0.021956087824351295,0.08065240420044217,0,0.6526315789473685,0.5022241992882561,0,0,1,0,1,0,0,0,0,1,0.3333333333333333,0.3333333333333333
1,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0.31536926147704586,0.005774456521739131,0,0.2631578947368421,0.5378113879003559,1,0,0,1,0,0,0,0,1,0,0.25,0.36363636363636365
0,0,0,0,0.125,1,0,-1,-1,-1,-1,-1,-1,1,0.015968063872255467,0.018849023581429626,0,0.6842105263157894,0.4450622775800711,0,0,1,0,1,0,0,0,0,1,0.25,0.25
1,0,0,0,0.3472222222222222,0,-1,0,0,1,1,1,1,0,0.3557884231536927,0.16386675571112752,0,0.2,0.5460409252669038,1,0,0,0,1,0,0,0,1,0,0.0,0.0
1,1,0,0,0.4722222222222222,0,-1,0,1,1,0,1,1,1,0.37624750499001997,0.20333801584377306,0,0.28421052631578947,0.7993772241992881,1,0,0,1,0,0,0,0,1,0,0.25,0.25
1,1,1,0,0.375,1,1,1,0,0,1,1,1,1,0.8557884231536927,0.3302033437730288,1,0.736842105263158,0.3205071174377224,0,1,0,1,0,0,1,0,0,0,0.3333333333333333,0.3333333333333333
0,0,1,0,0.9166666666666666,1,1,1,1,1,1,1,1,0,0.7300399201596806,0.6996016028002948,0,0.35789473684210527,0.7673487544483985,1,0,0,0,0,1,1,0,0,0,0.5,0.5
1,0,0,0,0.18055555555555555,1,1,1,1,0,0,1,0,1,0.7794411177644711,0.14329633382461313,1,0.631578947368421,0.02379893238434161,0,1,0,1,0,0,0,0,1,0,1.0,1.0
0,0,0,1,0.29166666666666663,1,0,0,0,0,0,0,0,0,0.27045908183632733,0.11342230103168756,0,0.35789473684210527,0.8291814946619217,1,0,0,1,0,0,0,0,0,1,0.25,0.25
1,0,1,0,1.0,0,-1,1,1,1,0,0,1,1,0.30588822355289425,0.4123238301400148,0,0.29473684210526313,0.5998665480427047,1,0,0,0,0,1,0,0,1,0,0.25,0.25
1,0,0,1,0.05555555555555555,0,-1,1,1,1,0,1,1,1,0.38572854291417163,0.025763402726602803,0,0.2210526315789474,0.09297153024911031,1,0,0,1,0,0,0,0,0,1,0.0,0.0
1,1,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,1,0.5199600798403194,0.01639070560058954,1,0.7263157894736842,0.04137010676156583,0,1,0,1,0,0,0,0,1,0,0.25,0.25
0,0,0,0,0.013888888888888888,1,0,-1,-1,-1,-1,-1,-1,1,0.016467065868263464,0.0023259027266028004,1,0.8,0.7455516014234874,0,0,1,1,0,0,0,0,0,1,0.75,0.75
0,0,0,0,0.20833333333333331,1,0,-1,-1,-1,-1,-1,-1,1,0.012475049900199597,0.035625460574797346,0,0.7157894736842105,0.1508007117437722,0,0,1,1,0,0,0,0,0,1,0.25,0.25
0,0,1,0,0.3194444444444444,1,0,1,0,0,0,0,1,1,0.41317365269461076,0.16189204126750187,0,0.3894736842105263,0.7508896797153025,1,0,0,1,0,0,1,0,0,0,0.2,0.33884297520661155
1,0,0,0,0.013888888888888888,1,1,0,0,0,0,0,1,1,0.41516966067864275,0.0069258935151068545,1,0.9052631578947368,0.5800711743772241,1,0,0,1,0,0,0,0,1,0,0.75,0.75
0,0,1,0,0.611111111111111,1,0,-1,-1,-1,-1,-1,-1,1,0.019461077844311364,0.09960505711127488,0,0.5684210526315789,0.24243772241992878,0,0,1,0,1,0,1,0,0,0,0.6,0.6666666666666666
1,0,0,0,0.25,1,1,0,0,0,1,0,1,1,0.7140718562874251,0.18569800110537954,1,0.7894736842105263,0.5020017793594306,0,1,0,1,0,0,0,0,1,0,0.3333333333333333,0.4444444444444444
0,0,0,0,0.05555555555555555,1,0,-1,-1,-1,-1,-1,-1,1,0.016467065868263464,0.006413504053058218,0,0.42105263157894735,0.50355871886121,0,0,1,1,0,0,0,0,1,0,0.0,0.0
1,0,0,0,0.6388888888888888,1,1,0,1,1,0,0,1,1,0.7544910179640718,0.5076052413411939,0,0.6842105263157894,0.42726868327402134,0,1,0,0,1,0,0,0,1,0,0.25,0.09090909090909091
1,0,0,0,0.013888888888888888,1,1,0,0,0,0,1,1,1,0.7589820359281436,0.01089259395725866,1,0.9578947368421054,0.45151245551601416,0,1,0,1,0,0,0,0,1,0,0.25,0.2875
1,0,1,1,0.75,1,1,1,0,0,1,0,0,0,0.4136726546906188,0.3769747144436257,0,0.4947368421052632,0.6216637010676157,1,0,0,0,0,1,1,0,0,0,0.5,0.5
0,0,1,1,0.1111111111111111,1,0,0,0,0,0,0,0,0,0.26047904191616766,0.042505296610169496,0,0.6105263157894736,0.8276245551601423,1,0,0,1,0,0,1,0,0,0,0.0,0.0
1,1,1,0,0.013888888888888888,1,1,0,0,1,0,1,1,1,0.8208582834331337,0.011606484893146649,1,0.631578947368421,0.25022241992882555,0,1,0,1,0,0,0,0,1,0,0.25,0.26666666666666666
0,0,0,0,0.9027777777777777,1,1,-1,-1,-1,-1,-1,-1,1,0.06536926147704591,0.19862288135593223,0,0.43157894736842106,0.766459074733096,0,0,1,0,0,1,1,0,0,0,0.0,0.030303030303030304
0,0,1,0,0.875,1,0,-1,-1,-1,-1,-1,-1,0,0.006986027944111767,0.14250759948415626,0,0.15789473684210525,0.5638345195729536,0,0,1,0,0,1,0,0,0,1,0.25,0.25
0,1,1,0,0.2638888888888889,1,0,1,0,1,0,1,0,0,0.4775449101796408,0.148080554532056,0,0.17894736842105263,0.5627224199288255,1,0,0,1,0,0,1,0,0,0,0.0,0.25
0,0,1,1,0.611111111111111,1,0,0,1,0,1,0,0,1,0.3627744510978043,0.2935128039793663,0,0.16842105263157894,0.5358096085409252,1,0,0,1,0,0,1,0,0,0,0.0,0.2875
1,0,0,0,0.013888888888888888,1,0,-1,-1,-1,-1,-1,-1,1,0.016467065868263464,0.0023259027266028004,1,0.6736842105263159,0.4879893238434163,0,0,1,1,0,0,0,0,0,1,0.4,0.3157894736842105
0,1,1,0,0.3194444444444444,1,1,0,0,0,0,0,1,0,0.6811377245508983,0.22750667833456156,0,0.34736842105263155,0.8418594306049821,0,1,0,1,0,0,0,0,1,0,0.0,0.14285714285714285
0,0,1,0,0.75,1,1,0,1,0,1,1,0,1,0.5204590818363273,0.4340917464996316,0,0.7578947368421052,0.7279804270462632,1,0,0,0,1,0,0,0,1,0,0.0,0.2653061224489796
0,0,0,0,0.013888888888888888,1,0,-1,-1,-1,-1,-1,-1,0,0.019461077844311364,0.002360445836403832,1,0.831578947368421,0.38434163701067614,0,0,1,1,0,0,0,0,0,1,0.3333333333333333,0.33884297520661155
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.5149700598802396,0.008077330508474577,1,0.9578947368421054,0.2680160142348754,0,1,0,1,0,0,0,0,0,1,0.3333333333333333,0.16666666666666666
1,0,1,1,1.0,1,1,1,1,1,0,1,1,1,0.6492015968063871,0.6861758474576273,0,0.6526315789473685,0.4699733096085409,1,0,0,0,0,1,0,1,0,0,0.3333333333333333,0.3333333333333333
0,0,1,0,1.0,0,-1,1,1,1,1,1,1,1,0.4645708582834331,0.5474276897568167,0,0.2631578947368421,0.659697508896797,1,0,0,0,0,1,0,1,0,0,0.3333333333333333,0.3333333333333333
0,0,1,0,0.6666666666666666,1,1,0,1,1,0,0,1,1,0.5189620758483033,0.3938490235814297,0,0.35789473684210527,0.44350533807829173,1,0,0,0,1,0,0,1,0,0,0.3333333333333333,0.3333333333333333
1,0,1,0,0.7916666666666666,1,1,1,0,0,0,1,1,1,0.8093812375249501,0.6329506724392042,0,0.3894736842105263,0.6901690391459073,0,1,0,1,0,0,0,0,1,0,0.0,0.0
0,0,1,0,0.8333333333333333,1,0,-1,-1,-1,-1,-1,-1,0,0.013972055888223534,0.14486804532056008,0,0.7052631578947368,0.8825622775800711,0,0,1,0,0,1,0,0,0,1,0.0,0.0
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.2554890219560878,0.005083594325718498,1,0.9684210526315791,0.616103202846975,1,0,0,1,0,0,0,0,0,1,0.25,0.2653061224489796
1,0,1,0,0.9444444444444444,1,1,1,0,0,1,0,0,0,0.3962075848303393,0.45777680545320565,0,0.7263157894736842,0.5820729537366548,1,0,0,0,1,0,1,0,0,0,0.25,0.25
0,0,0,1,0.125,1,0,0,1,0,0,0,0,1,0.3148702594810379,0.05573530766396464,0,0.5368421052631578,0.6083185053380783,1,0,0,1,0,0,0,0,1,0,0.0,0.2653061224489796
0,1,1,1,0.1388888888888889,0,-1,0,0,0,0,0,1,1,0.15968063872255484,0.04175110537951364,0,0.5263157894736843,0.7217526690391459,1,0,0,1,0,0,1,0,0,0,0.3333333333333333,0.2
1,0,1,0,0.08333333333333333,1,0,0,0,0,1,0,0,1,0.3053892215568862,0.031180913780397942,1,0.8526315789473684,0.7268683274021351,1,0,0,1,0,0,0,0,1,0,0.2,0.2
0,0,1,0,0.15277777777777776,1,0,0,0,0,0,1,0,1,0.6082834331337326,0.10000230287398675,1,0.6631578947368422,0.32606761565836295,0,1,0,1,0,0,1,0,0,0,0.25,0.25
0,0,1,0,0.736111111111111,1,0,0,1,0,0,1,1,1,0.7554890219560879,0.5605137711864407,1,0.9578947368421054,0.7586743772241992,0,1,0,0,1,0,1,0,0,0,0.3333333333333333,0.3333333333333333
0,0,0,0,0.7222222222222222,1,0,1,0,1,0,0,0,0,0.35129740518962077,0.3213257645541637,0,0.18947368421052632,0.8794483985765124,1,0,0,0,1,0,0,0,1,0,0.0,0.25274725274725274
0,0,1,0,0.5972222222222222,1,0,1,0,1,1,0,0,1,0.6556886227544909,0.4075223378776714,0,0.4842105263157895,0.5291370106761565,0,1,0,0,1,0,1,0,0,0,0.0,0.0
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.5104790419161678,0.008025515843773031,1,0.9789473684210526,0.5820729537366548,0,1,0,1,0,0,1,0,0,0,0.2,0.2
1,0,1,0,0.19444444444444442,1,0,0,0,0,0,0,1,1,0.5943113772455089,0.12923728813559324,0,0.6631578947368422,0.2566725978647686,0,1,0,1,0,0,0,0,1,0,0.25,0.25
1,0,1,1,0.7777777777777777,1,1,1,1,0,0,0,1,0,0.5009980039920159,0.43931927044952107,0,0.5052631578947369,0.9988879003558718,1,0,0,0,1,0,1,0,0,0,0.0,0.0
0,0,1,0,0.20833333333333331,1,1,0,0,1,1,1,1,1,0.847305389221557,0.177298268238762,0,0.5052631578947369,0.80894128113879,0,1,0,1,0,0,0,0,1,0,0.0,0.0
0,1,0,0,0.41666666666666663,1,1,0,0,1,1,1,0,1,0.5044910179640718,0.24109939204126754,0,0.736842105263158,0.31405693950177926,1,0,0,0,0,1,0,1,0,0,0.0,0.2653061224489796
0,0,0,0,0.041666666666666664,1,0,0,0,0,0,1,1,1,0.7330339321357286,0.030720338983050852,0,0.3894736842105263,0.5209074733096085,0,1,0,1,0,0,0,0,1,0,0.6,0.6666666666666666
1,0,0,0,0.013888888888888888,1,0,-1,-1,-1,-1,-1,-1,1,0.016467065868263464,0.0023259027266028004,1,0.9789473684210526,0.23532028469750887,0,0,1,1,0,0,1,0,0,0,0.25,0.25
1,0,0,0,0.20833333333333331,1,0,-1,-1,-1,-1,-1,-1,0,0.015469061876247525,0.034825211864406784,0,0.6947368421052631,0.5240213523131672,0,0,1,0,1,0,0,1,0,0,0.0,0.13333333333333333
1,0,0,0,0.013888888888888888,1,0,0,1,0,0,0,0,0,0.313373253493014,0.005751427781871777,0,0.28421052631578947,0.7177491103202845,1,0,0,1,0,0,0,0,1,0,0.4,0.4
0,0,0,0,0.05555555555555555,0,-1,1,1,0,1,0,0,0,0.23802395209580834,0.016857037582903467,0,0.7263157894736842,0.5068950177935942,1,0,0,1,0,0,0,0,0,1,0.0,0.1111111111111111
1,0,1,0,0.40277777777777773,1,0,-1,-1,-1,-1,-1,-1,0,0.01447105788423153,0.062183354826823876,0,0.30526315789473685,0.3996886120996441,0,0,1,0,1,0,0,0,1,0,0.4,0.4
1,0,0,0,0.19444444444444442,1,0,1,0,0,0,0,0,0,0.3148702594810379,0.08169445467943995,0,0.21052631578947367,0.0729537366548042,1,0,0,1,0,0,1,0,0,0,0.0,0.0
1,0,1,0,0.9722222222222222,1,1,0,0,1,0,1,1,1,0.8303393213572854,0.8139853537214445,0,0.4421052631578947,0.7991548042704625,0,1,0,0,1,0,0,0,1,0,0.4,0.4
1,0,1,1,1.0,1,1,1,0,1,1,1,1,1,0.6462075848303392,0.695778831982314,0,0.5894736842105264,0.556494661921708,1,0,0,0,0,1,1,0,0,0,0.2,0.2653061224489796
0,0,1,1,0.20833333333333331,1,0,1,0,0,0,0,0,0,0.5643712574850299,0.13259372697126015,0,0.5789473684210527,0.5851868327402135,0,1,0,1,0,0,0,0,0,1,0.0,0.0
0,0,0,0,0.736111111111111,1,0,-1,-1,-1,-1,-1,-1,0,0.0119760479041916,0.12117147199705233,1,0.6421052631578947,0.9479537366548042,0,0,1,0,0,1,1,0,0,0,0.5,0.5
1,0,1,1,0.5,1,0,-1,-1,-1,-1,-1,-1,0,0.01696606786427146,0.08266741893883568,0,0.5473684210526315,0.7270907473309608,0,0,1,0,0,1,1,0,0,0,0.0,0.0
1,0,0,0,0.09722222222222221,0,-1,0,1,0,0,0,1,1,0.21506986027944114,0.03377164701547532,1,0.6631578947368422,0.5362544483985765,1,0,0,1,0,0,0,1,0,0,0.6666666666666666,0.4444444444444444
0,0,0,0,0.05555555555555555,1,0,0,0,0,0,0,0,1,0.2619760479041916,0.020288319823139278,0,0.35789473684210527,0.7922597864768682,1,0,0,1,0,0,0,1,0,0,0.0,0.2608695652173913
0,0,0,0,0.3055555555555555,1,1,1,1,0,0,0,0,0,0.4036926147704591,0.14447079955784822,1,0.7578947368421052,0.042704626334519546,1,0,0,1,0,0,0,0,1,0,0.6666666666666666,0.42857142857142855
0,0,0,0,0.40277777777777773,1,0,0,0,1,0,0,0,0,0.3033932135728543,0.15241571481208552,0,0.6421052631578947,0.6276690391459073,1,0,0,1,0,0,1,0,0,0,0.2,0.14285714285714285
0,0,1,1,0.9166666666666666,0,-1,0,0,0,1,1,1,0,0.3193612774451097,0.3874067336035373,0,0.2631578947368421,0.5891903914590747,1,0,0,0,0,1,1,0,0,0,0.5,0.2875
1,0,0,0,0.5694444444444444,1,1,0,0,1,0,1,1,0,0.7934131736526946,0.45949244657332355,0,0.5578947368421052,0.8031583629893239,0,1,0,1,0,0,1,0,0,0,0.0,0.14285714285714285
0,0,0,0,0.20833333333333331,1,1,0,0,0,0,1,1,1,0.7465069860279441,0.1663423452468681,1,0.7578947368421052,0.7253113879003558,0,1,0,1,0,0,0,0,1,0,0.3333333333333333,0.45454545454545453
0,0,0,0,0.125,1,0,0,0,0,0,0,0,0,0.5139720558882235,0.07570698231392779,0,0.6105263157894736,0.337855871886121,0,1,0,1,0,0,0,0,0,1,0.0,0.0
1,0,0,0,0.041666666666666664,1,0,0,1,0,1,1,1,1,0.5663672654690619,0.02810657700810612,0,0.3157894736842105,0.7526690391459073,1,0,0,1,0,0,0,0,1,0,0.0,0.09090909090909091
1,0,1,0,0.15277777777777776,1,1,0,0,0,0,1,1,1,0.7529940119760479,0.12422853721444366,1,0.6526315789473685,0.026023131672597843,0,1,0,1,0,0,0,0,1,0,0.6666666666666666,0.6666666666666666
0,0,1,1,0.7916666666666666,1,0,-1,-1,-1,-1,-1,-1,0,0.021956087824351295,0.12932364591009582,0,0.6631578947368422,0.6525800711743771,0,0,1,0,0,1,0,0,0,1,0.3333333333333333,0.3333333333333333
1,1,1,0,0.986111111111111,1,0,1,1,1,1,1,0,1,0.8068862275449102,0.8253788227708181,0,0.25263157894736843,0.658585409252669,0,1,0,0,0,1,0,0,1,0,0.0,0.0
0,0,0,0,0.027777777777777776,1,0,-1,-1,-1,-1,-1,-1,0,0.021956087824351295,0.005089351510685337,0,0.7789473684210526,0.4388345195729537,0,0,1,1,0,0,0,0,0,1,0.0,0.0
1,0,0,0,0.20833333333333331,1,1,0,1,0,0,1,1,1,0.8143712574850299,0.16292833456153283,0,0.631578947368421,0.125,0,1,0,1,0,0,0,0,1,0,0.3333333333333333,0.2857142857142857
1,0,0,0,0.5138888888888888,1,0,0,0,0,0,1,1,1,0.46107784431137727,0.2700350036845984,1,0.7894736842105263,0.7898131672597865,1,0,0,1,0,0,0,0,1,0,0.75,0.375
1,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,1,0.2999001996007984,0.005595983787767134,1,0.8210526315789473,0.49021352313167255,1,0,0,1,0,0,0,1,0,0,0.3333333333333333,0.3333333333333333
0,0,0,0,0.4305555555555555,1,1,0,1,1,0,1,1,1,0.847305389221557,0.3530823968312454,1,0.631578947368421,0.7526690391459073,0,1,0,0,1,0,0,0,1,0,1.0,1.0
1,0,1,0,0.18055555555555555,1,1,0,1,1,0,1,0,0,0.7539920159680638,0.1399686809137804,1,0.736842105263158,0.21574733096085408,0,1,0,1,0,0,0,0,1,0,0.6666666666666666,0.6666666666666666
1,0,0,0,0.013888888888888888,1,0,0,1,0,0,0,0,1,0.5603792415169662,0.008601234340456891,1,0.736842105263158,0.5980871886120996,0,1,0,1,0,0,0,0,1,0,0.3333333333333333,0.3333333333333333
0,0,1,1,0.9444444444444444,1,0,0,0,1,1,1,1,1,0.5429141716566865,0.5703355287398675,0,0.23157894736842105,0.5551601423487543,1,0,0,0,0,1,1,0,0,0,0.0,0.0
0,0,0,0,0.25,1,0,1,0,0,0,0,0,0,0.3078842315369261,0.1007277081798084,1,0.736842105263158,0.4504003558718861,1,0,0,1,0,0,0,0,1,0,0.3333333333333333,0.1111111111111111
1,1,1,0,0.9722222222222222,1,1,1,1,1,1,1,1,1,0.9491017964071857,0.8882933400884304,0,0.43157894736842106,0.921485765124555,0,1,0,0,0,1,0,0,1,0,0.0,0.21052631578947367
0,0,0,0,0.4444444444444444,1,0,0,0,0,0,1,1,1,0.46207584830339316,0.23154822218128226,0,0.25263157894736843,0.6432384341637011,1,0,0,0,1,0,1,0,0,0,0.0,0.0
0,0,0,0,0.986111111111111,1,0,-1,-1,-1,-1,-1,-1,1,0.013473053892215536,0.15603122697126015,0,0.2421052631578947,0.7350978647686831,0,0,1,0,0,1,0,1,0,0,0.4,0.4
0,0,0,0,0.013888888888888888,1,0,-1,-1,-1,-1,-1,-1,0,0.014970059880239528,0.002308631171702285,0,0.46315789473684205,0.06895017793594305,0,0,1,1,0,0,0,0,0,1,0.0,0.3333333333333333
0,0,1,0,0.1111111111111111,1,0,-1,-1,-1,-1,-1,-1,0,0.01696606786427146,0.018233004789977893,0,0.2,0.658585409252669,0,0,1,1,0,0,0,0,0,1,0.5,0.2875
0,1,1,0,0.15277777777777776,1,0,0,0,0,0,0,0,1,0.5154690618762476,0.09611044583640385,0,0.25263157894736843,0.1879448398576512,0,1,0,1,0,0,0,0,1,0,0.3333333333333333,0.3333333333333333
1,0,0,0,0.027777777777777776,1,1,0,0,0,1,0,0,1,0.3572854291417166,0.013477570007369198,0,0.6947368421052631,0.647909252669039,1,0,0,1,0,0,0,0,0,1,0.0,0.0
1,0,0,0,0.7083333333333333,1,0,-1,-1,-1,-1,-1,-1,1,0.012974051896207595,0.11479251105379516,0,0.631578947368421,0.6863879003558718,0,0,1,0,1,0,1,0,0,0,0.25,0.18181818181818182
0,1,0,0,0.027777777777777776,0,-1,0,0,0,0,0,0,1,0.05888223552894209,0.005469325718496685,1,0.7578947368421052,0.7940391459074733,1,0,0,1,0,0,0,0,0,1,1.0,0.45454545454545453
0,0,1,0,0.611111111111111,1,0,1,1,0,1,0,0,1,0.41217564870259477,0.29982843588798824,0,0.3157894736842105,0.8847864768683272,1,0,0,0,1,0,1,0,0,0,0.25,0.25
1,0,1,0,0.6527777777777778,1,1,0,0,1,0,1,1,1,0.8178642714570858,0.541992907148121,0,0.6842105263157894,0.5527135231316725,0,1,0,1,0,0,0,0,1,0,0.5,0.2653061224489796
0,0,1,1,0.2638888888888889,1,0,1,0,0,0,0,0,1,0.3033932135728543,0.11003131908621962,0,0.3157894736842105,0.08696619217081847,1,0,0,0,1,0,1,0,0,0,0.3333333333333333,0.3333333333333333
1,0,1,0,0.05555555555555555,1,1,0,0,0,0,0,1,1,0.6726546906187625,0.043904292557111285,1,0.7263157894736842,0.80894128113879,0,1,0,1,0,0,0,0,1,0,0.5,0.7142857142857143
1,1,0,0,0.5555555555555556,1,0,1,1,0,0,0,0,1,0.6052894211576847,0.37235745210022114,1,0.9368421052631579,0.26779359430604976,0,1,0,1,0,0,0,1,0,0,0.5,0.5
1,1,0,1,0.20833333333333331,1,1,0,0,0,0,0,0,1,0.5578842315369261,0.13192013633014005,1,0.9894736842105263,0.826067615658363,0,1,0,1,0,0,0,0,0,1,0.3333333333333333,0.3
1,0,0,0,0.2361111111111111,1,1,0,0,1,0,0,0,1,0.3722554890219561,0.10794721812822404,1,0.7473684210526315,0.7715747330960853,1,0,0,0,1,0,0,0,0,1,0.3333333333333333,0.3333333333333333
0,0,1,1,0.6388888888888888,1,0,-1,-1,-1,-1,-1,-1,1,0.015469061876247525,0.10787237472365514,0,0.2,0.30894128113879005,0,0,1,0,0,1,0,0,0,1,0.2,0.2
1,0,1,0,0.7777777777777777,1,0,1,0,1,0,0,0,0,0.6162674650698603,0.5197183585114223,0,0.6526315789473685,0.9341637010676155,0,1,0,0,0,1,1,0,0,0,0.3333333333333333,0.3333333333333333
0,0,1,0,0.8888888888888888,1,0,1,0,1,0,1,1,1,0.5439121756487026,0.5398685058953574,0,0.2421052631578947,0.5587188612099644,1,0,0,0,1,0,0,1,0,0,0.0,0.0
1,0,1,1,0.4444444444444444,1,1,0,1,1,0,0,0,0,0.43812375249500995,0.2355321941783346,0,0.7263157894736842,0.7649021352313167,1,0,0,1,0,0,1,0,0,0,0.0,0.2727272727272727
0,0,1,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.5134730538922156,0.008060058953574062,1,0.8421052631578947,0.10720640569395012,0,1,0,1,0,0,0,0,1,0,0.3333333333333333,0.3333333333333333
